訂單日期,產品ID,客戶ID,銷售價格,銷售數量,促銷活動,銷售渠道,地區
2023-07-04 03:33:09.757951592,P002,507,122.55678499858632,3,滿減,移動端,北京
2023-07-04 05:18:00.936187238,P002,546,87.5031892397287,2,滿減,移動端,深圳
2023-07-04 07:02:52.114422886,P001,706,102.21822628401718,4,VIP,移動端,上海
2023-07-04 08:47:43.292658532,P005,325,94.15255498866016,3,無,移動端,上海
2023-07-04 10:32:34.470894180,P004,55,95.09766973307656,5,無,移動端,廣州
2023-07-04 12:17:25.649129828,P001,778,88.193706874931,5,折扣,移動端,廣州
2023-07-04 14:02:16.827365474,P005,992,68.06012823158134,5,折扣,移動端,北京
2023-07-04 15:47:08.005601122,P004,42,137.32507761108008,7,無,移動端,杭州
2023-07-04 17:31:59.183836768,P003,297,95.99674651005157,4,滿減,線上,杭州
2023-07-04 19:16:50.362072416,P004,973,115.45901415649162,4,滿減,線下,上海
2023-07-04 21:01:41.540308062,P002,231,109.11200958514597,3,折扣,線上,上海
2023-07-04 22:46:32.718543710,P002,453,125.79134436437937,6,滿減,移動端,廣州
2023-07-05 00:31:23.896779358,P003,890,58.299320189463195,4,VIP,移動端,上海
2023-07-05 02:16:15.075015004,P001,394,111.1223973752471,5,滿減,移動端,深圳
2023-07-05 04:01:06.253250652,P005,522,121.26798486151617,5,滿減,線下,深圳
2023-07-05 05:45:57.431486298,P004,358,122.29657555401872,7,滿減,移動端,北京
2023-07-05 07:30:48.609721946,P002,987,57.73410331770738,3,折扣,移動端,深圳
2023-07-05 09:15:39.787957592,P001,444,83.57411907456691,7,滿減,線上,北京
2023-07-05 11:00:30.966193240,P003,128,124.86395589354055,3,無,線上,廣州
2023-07-05 12:45:22.144428886,P002,691,64.76479258634708,6,折扣,移動端,深圳
2023-07-05 14:30:13.322664534,P003,405,92.50759858339214,6,滿減,線下,北京
2023-07-05 16:15:04.500900182,P004,392,139.39689523754924,3,滿減,線下,杭州
2023-07-05 17:59:55.679135828,P005,193,88.92451686634223,5,VIP,線上,北京
2023-07-05 19:44:46.857371476,P002,604,81.83064655415393,4,滿減,線上,深圳
2023-07-05 21:29:38.035607122,P002,881,62.4476528627419,7,折扣,線下,北京
2023-07-05 23:14:29.213842770,P004,743,108.3179832396297,6,滿減,線上,廣州
2023-07-06 00:59:20.392078416,P001,78,53.33703983045582,4,折扣,移動端,上海
2023-07-06 02:44:11.570314064,P005,85,93.81660090258954,3,無,移動端,杭州
2023-07-06 04:29:02.748549712,P002,30,108.33076337475055,4,滿減,移動端,廣州
2023-07-06 06:13:53.926785358,P005,725,105.98299641095335,3,折扣,移動端,杭州
2023-07-06 07:58:45.105021006,P002,49,116.6887020092499,10,無,線上,杭州
2023-07-06 09:43:36.283256652,P005,777,65.71869764035642,4,折扣,移動端,北京
2023-07-06 11:28:27.461492300,P003,145,129.460482939093,1,滿減,移動端,上海
2023-07-06 13:13:18.639727946,P002,69,74.00969924905046,3,折扣,移動端,北京
2023-07-06 14:58:09.817963594,P005,58,69.10742444876477,4,滿減,移動端,北京
2023-07-06 16:43:00.996199242,P001,697,76.55917281469056,4,折扣,線下,深圳
2023-07-06 18:27:52.174434888,P003,574,135.95423002864254,4,無,移動端,北京
2023-07-06 20:12:43.352670536,P003,479,104.13100125162313,5,滿減,線上,上海
2023-07-06 21:57:34.530906182,P001,820,100.31304660824466,5,無,移動端,廣州
2023-07-06 23:42:25.709141830,P005,445,140.93029111757133,7,滿減,線下,北京
2023-07-07 01:27:16.887377476,P004,296,51.37290305891146,5,折扣,移動端,上海
2023-07-07 03:12:08.065613124,P001,678,67.86002214868068,11,無,線上,北京
2023-07-07 04:56:59.243848770,P005,171,59.6038382258292,4,滿減,線上,杭州
2023-07-07 06:41:50.422084418,P001,575,109.31620466200138,3,無,線下,北京
2023-07-07 08:26:41.600320066,P001,147,93.7460953600903,4,VIP,線上,深圳
2023-07-07 10:11:32.778555712,P002,484,138.5684091819944,0,無,線上,杭州
2023-07-07 11:56:23.956791360,P005,306,106.08687692841926,6,滿減,線上,上海
2023-07-07 13:41:15.135027006,P004,673,71.91685681041395,7,折扣,線下,北京
2023-07-07 15:26:06.313262654,P002,653,90.04038463975742,1,VIP,線下,杭州
2023-07-07 17:10:57.491498300,P001,846,92.64841691537156,5,VIP,線下,杭州
2023-07-07 18:55:48.669733948,P001,609,52.385371350116245,6,VIP,線下,廣州
2023-07-07 20:40:39.847969596,P001,446,167.75829110837233,4,無,線下,杭州
2023-07-07 22:25:31.026205242,P005,221,112.99677545254778,3,滿減,線下,上海
2023-07-08 00:10:22.204440890,P005,555,105.25020770056473,3,無,線下,北京
2023-07-08 01:55:13.382676536,P002,945,103.84118964626805,3,VIP,線下,杭州
2023-07-08 03:40:04.560912184,P004,804,105.96174706319862,4,VIP,線下,上海
2023-07-08 05:24:55.739147830,P002,378,86.83754657619528,6,VIP,移動端,廣州
2023-07-08 07:09:46.917383478,P003,620,84.21897159398249,3,無,線下,北京
2023-07-08 08:54:38.095619126,P001,266,103.48764044223833,4,VIP,移動端,深圳
2023-07-08 10:39:29.273854772,P001,95,87.71421681062905,6,折扣,線下,杭州
2023-07-08 12:24:20.452090420,P001,262,79.75274752276479,5,滿減,線下,杭州
2023-07-08 14:09:11.630326066,P002,825,121.92830125576346,7,VIP,線下,廣州
2023-07-08 15:54:02.808561714,P002,897,107.33380090807458,5,滿減,移動端,上海
2023-07-08 17:38:53.986797360,P001,71,118.24548405669077,1,無,移動端,廣州
2023-07-08 19:23:45.165033008,P002,954,121.31821997279818,8,VIP,線下,上海
2023-07-08 21:08:36.343268654,P005,219,80.4377764232967,6,折扣,線下,北京
2023-07-08 22:53:27.521504302,P005,533,97.1314201571426,4,VIP,移動端,杭州
2023-07-09 00:38:18.699739950,P002,92,96.20054477012233,10,折扣,線下,深圳
2023-07-09 02:23:09.877975596,P001,127,65.50277832399895,3,折扣,線下,廣州
2023-07-09 04:08:01.056211244,P002,80,101.35129157115003,5,滿減,移動端,深圳
2023-07-09 05:52:52.234446890,P002,824,103.1387146662787,6,滿減,移動端,深圳
2023-07-09 07:37:43.412682538,P002,238,76.09853620791515,5,無,移動端,杭州
2023-07-09 09:22:34.590918184,P003,983,126.35273577347758,7,折扣,線下,杭州
2023-07-09 11:07:25.769153832,P005,372,51.854131130151956,6,折扣,移動端,深圳
2023-07-09 12:52:16.947389480,P004,916,67.54740240782105,3,滿減,線下,北京
2023-07-09 14:37:08.125625126,P004,486,132.8556643925895,8,無,線上,深圳
2023-07-09 16:21:59.303860774,P003,694,117.83165626991357,6,滿減,線上,上海
2023-07-09 18:06:50.482096420,P002,25,74.35087956298055,7,滿減,線下,上海
2023-07-09 19:51:41.660332068,P003,156,115.18222537754232,6,無,線下,上海
2023-07-09 21:36:32.838567714,P003,517,109.3570088999462,4,折扣,移動端,上海
2023-07-09 23:21:24.016803362,P001,632,79.39473884806029,6,折扣,線下,廣州
2023-07-10 01:06:15.195039008,P005,789,164.97057250186455,6,無,線下,北京
2023-07-10 02:51:06.373274656,P004,530,45.5187637826393,4,折扣,移動端,廣州
2023-07-10 04:35:57.551510304,P002,943,117.34558634647755,3,無,線下,廣州
2023-07-10 06:20:48.729745950,P004,710,129.1632084055251,6,無,線上,上海
2023-07-10 08:05:39.907981598,P004,57,122.28359754013117,2,滿減,線下,北京
2023-07-10 09:50:31.086217244,P005,605,75.91288546708704,7,折扣,移動端,北京
2023-07-10 11:35:22.264452892,P004,19,74.19117035977702,6,折扣,線下,深圳
2023-07-10 13:20:13.442688538,P004,384,111.10362927718144,2,無,線下,廣州
2023-07-10 15:05:04.620924186,P003,865,120.39386216630173,6,滿減,線下,北京
2023-07-10 16:49:55.799159834,P005,193,115.06183590705908,3,滿減,線上,杭州
2023-07-10 18:34:46.977395480,P001,237,100.80115781586778,5,折扣,移動端,廣州
2023-07-10 20:19:38.155631128,P002,387,67.07542596599846,6,VIP,線上,北京
2023-07-10 22:04:29.333866774,P004,426,94.30572552190914,3,無,線上,杭州
2023-07-10 23:49:20.512102422,P002,277,61.19968135752492,6,折扣,移動端,杭州
2023-07-11 01:34:11.690338068,P001,227,72.27774447827717,7,折扣,移動端,杭州
2023-07-11 03:19:02.868573716,P002,745,112.84247006582187,4,VIP,線上,上海
2023-07-11 05:03:54.046809364,P001,552,92.42963821631764,3,VIP,線上,深圳
2023-07-11 06:48:45.225045010,P003,323,165.17147907874426,9,滿減,線下,深圳
2023-07-11 08:33:36.403280658,P004,153,104.83515917974293,7,滿減,移動端,北京
2023-07-11 10:18:27.581516304,P001,639,101.4922970144934,6,滿減,線上,北京
2023-07-11 12:03:18.759751952,P002,237,102.6545729860054,11,滿減,線下,深圳
2023-07-11 13:48:09.937987598,P004,998,84.0547826785016,1,無,線上,杭州
2023-07-11 15:33:01.116223246,P003,55,88.69867622150414,7,VIP,線上,北京
2023-07-11 17:17:52.294458892,P004,980,102.55576054223293,7,折扣,移動端,上海
2023-07-11 19:02:43.472694540,P001,436,102.8492667031943,4,滿減,線上,上海
2023-07-11 20:47:34.650930188,P003,684,64.13080540233057,4,折扣,移動端,深圳
2023-07-11 22:32:25.829165834,P002,109,76.87288448803412,2,無,線上,北京
2023-07-12 00:17:17.007401482,P003,866,88.74495270835392,6,滿減,線下,北京
2023-07-12 02:02:08.185637128,P003,981,101.84658586027201,5,無,移動端,杭州
2023-07-12 03:46:59.363872776,P005,184,129.83966338690655,6,滿減,移動端,北京
2023-07-12 05:31:50.542108422,P003,951,53.19022717267126,9,折扣,線下,深圳
2023-07-12 07:16:41.720344070,P003,368,92.0043430527811,6,無,移動端,北京
2023-07-12 09:01:32.898579718,P004,983,103.60775048587698,6,滿減,線下,北京
2023-07-12 10:46:24.076815364,P002,198,43.32588464741131,7,折扣,移動端,上海
2023-07-12 12:31:15.255051012,P004,371,63.32803434067187,6,折扣,移動端,深圳
2023-07-12 14:16:06.433286658,P004,373,66.40222920527627,8,折扣,移動端,廣州
2023-07-12 16:00:57.611522306,P001,973,80.10074065373755,2,滿減,移動端,深圳
2023-07-12 17:45:48.789757952,P004,497,83.83779090043295,5,折扣,線上,深圳
2023-07-12 19:30:39.967993600,P005,599,76.78880780996406,10,折扣,線上,廣州
2023-07-12 21:15:31.146229248,P005,201,86.1178474349741,3,滿減,線上,廣州
2023-07-12 23:00:22.324464894,P001,849,110.69906566381587,6,無,移動端,上海
2023-07-13 00:45:13.502700542,P002,509,114.461494352925,6,折扣,線上,杭州
2023-07-13 02:30:04.680936188,P002,322,140.9814129185438,7,滿減,移動端,深圳
2023-07-13 04:14:55.859171836,P004,275,51.93070569844159,3,無,移動端,深圳
2023-07-13 05:59:47.037407482,P004,211,91.5414436767028,10,折扣,線下,深圳
2023-07-13 07:44:38.215643130,P004,504,95.54941774840404,4,滿減,線下,深圳
2023-07-13 09:29:29.393878776,P002,903,93.49099521447052,5,VIP,線下,上海
2023-07-13 11:14:20.572114424,P003,118,90.04292416143629,1,滿減,移動端,深圳
2023-07-13 12:59:11.750350072,P005,703,82.35177259774406,4,折扣,線下,廣州
2023-07-13 14:44:02.928585718,P003,554,103.78518490180046,4,無,線下,廣州
2023-07-13 16:28:54.106821366,P003,42,85.52620606627693,6,無,移動端,北京
2023-07-13 18:13:45.285057012,P002,315,77.59081130437048,2,無,移動端,上海
2023-07-13 19:58:36.463292660,P003,788,71.02608634761032,5,折扣,線上,北京
2023-07-13 21:43:27.641528306,P001,329,84.68518528913532,5,折扣,移動端,深圳
2023-07-13 23:28:18.819763954,P004,17,114.9749085421066,5,無,線上,上海
2023-07-14 01:13:09.997999602,P001,283,121.33372443350366,7,無,移動端,上海
2023-07-14 02:58:01.176235248,P005,943,87.64524942332719,7,無,線下,杭州
2023-07-14 04:42:52.354470896,P004,258,107.09611418256841,6,無,移動端,杭州
2023-07-14 06:27:43.532706542,P003,575,124.06256479883245,4,滿減,線上,北京
2023-07-14 08:12:34.710942190,P005,574,103.31189790288256,5,折扣,移動端,北京
2023-07-14 09:57:25.889177836,P004,612,88.67626078204074,2,VIP,移動端,廣州
2023-07-14 11:42:17.067413484,P003,19,94.47670687650968,4,無,線下,廣州
2023-07-14 13:27:08.245649132,P001,529,104.7781058459098,9,滿減,移動端,廣州
2023-07-14 15:11:59.423884778,P004,837,64.13158185980836,6,VIP,線下,上海
2023-07-14 16:56:50.602120426,P003,423,85.64378600170107,4,VIP,線上,深圳
2023-07-14 18:41:41.780356072,P001,466,118.61465996182825,8,無,移動端,北京
2023-07-14 20:26:32.958591720,P005,373,116.04867823609253,5,無,線上,廣州
2023-07-14 22:11:24.136827366,P005,758,93.24330989090278,8,滿減,移動端,上海
2023-07-14 23:56:15.315063014,P005,763,105.44295502717917,3,無,線下,杭州
2023-07-15 01:41:06.493298660,P005,967,71.44536734345954,3,VIP,移動端,深圳
2023-07-15 03:25:57.671534308,P002,81,117.58730370562562,3,無,線下,杭州
2023-07-15 05:10:48.849769956,P004,551,98.05446409658818,5,滿減,線上,杭州
2023-07-15 06:55:40.028005602,P004,548,93.10121370759654,8,滿減,線上,深圳
2023-07-15 08:40:31.206241250,P002,424,90.95690409766533,9,滿減,線下,上海
2023-07-15 10:25:22.384476896,P003,429,98.42765332750355,7,滿減,移動端,杭州
2023-07-15 12:10:13.562712544,P003,388,88.80305887670104,4,滿減,線下,上海
2023-07-15 13:55:04.740948190,P005,998,116.45357590006408,6,無,線下,杭州
2023-07-15 15:39:55.919183838,P001,921,72.09432903967638,7,折扣,線下,廣州
2023-07-15 17:24:47.097419486,P003,709,139.82410240068452,2,滿減,線下,深圳
2023-07-15 19:09:38.275655132,P001,670,109.30421006962762,3,折扣,線上,北京
2023-07-15 20:54:29.453890780,P004,204,77.71141275363738,2,無,線下,深圳
2023-07-15 22:39:20.632126426,P001,196,101.74260673573201,4,滿減,線下,杭州
2023-07-16 00:24:11.810362074,P004,728,66.9868675732761,5,折扣,線上,杭州
2023-07-16 02:09:02.988597720,P002,285,73.46704873622778,6,折扣,線上,廣州
2023-07-16 03:53:54.166833368,P002,969,135.05461802200796,4,VIP,線上,廣州
2023-07-16 05:38:45.345069016,P005,196,73.84857165768402,0,折扣,移動端,深圳
2023-07-16 07:23:36.523304662,P003,307,98.10508583424215,6,VIP,移動端,北京
2023-07-16 09:08:27.701540310,P005,664,102.17972911518626,4,VIP,線上,深圳
2023-07-16 10:53:18.879775956,P004,14,59.98741255033519,3,折扣,線下,北京
2023-07-16 12:38:10.058011604,P005,837,70.7603518257929,5,VIP,線下,上海
2023-07-16 14:23:01.236247250,P001,146,55.87955257183762,6,折扣,線上,杭州
2023-07-16 16:07:52.414482898,P004,938,70.06565848730003,4,VIP,線上,上海
2023-07-16 17:52:43.592718544,P002,57,28.749247267070444,5,滿減,移動端,深圳
2023-07-16 19:37:34.770954192,P003,723,113.6145600198407,4,滿減,線上,北京
2023-07-16 21:22:25.949189840,P004,780,151.35484603140173,4,滿減,移動端,北京
2023-07-16 23:07:17.127425486,P004,210,82.95641478073054,4,折扣,線上,上海
2023-07-17 00:52:08.305661134,P001,529,51.67462281318785,1,折扣,線下,廣州
2023-07-17 02:36:59.483896780,P003,798,83.9305904275013,6,無,線上,廣州
2023-07-17 04:21:50.662132428,P002,344,70.82246309950006,5,折扣,線下,上海
2023-07-17 06:06:41.840368074,P004,715,74.56038056966561,4,無,線上,廣州
2023-07-17 07:51:33.018603722,P004,611,121.50456595987892,6,無,移動端,北京
2023-07-17 09:36:24.196839370,P001,279,120.25650110938335,5,滿減,線上,深圳
2023-07-17 11:21:15.375075016,P005,209,56.89096412364682,1,折扣,線下,廣州
2023-07-17 13:06:06.553310664,P002,641,94.50162088895017,3,折扣,線下,北京
2023-07-17 14:50:57.731546310,P003,335,138.17031658943162,6,無,線下,深圳
2023-07-17 16:35:48.909781958,P004,288,147.563955130739,5,無,線上,北京
2023-07-17 18:20:40.088017604,P004,252,137.30424046171925,2,折扣,移動端,杭州
2023-07-17 20:05:31.266253252,P002,265,77.45018376392007,6,無,移動端,深圳
2023-07-17 21:50:22.444488900,P005,271,136.48440852790407,6,折扣,移動端,杭州
2023-07-17 23:35:13.622724546,P004,924,72.91587222982423,4,折扣,線下,廣州
2023-07-18 01:20:04.800960194,P002,920,76.66952725393844,5,VIP,線下,廣州
2023-07-18 03:04:55.979195840,P001,700,108.17680937194613,2,無,移動端,北京
2023-07-18 04:49:47.157431488,P005,419,85.44846664767469,9,滿減,移動端,上海
2023-07-18 06:34:38.335667134,P003,726,87.98088281293053,4,折扣,線上,北京
2023-07-18 08:19:29.513902782,P004,795,66.99807030656746,2,無,線上,杭州
2023-07-18 10:04:20.692138428,P002,211,94.03118494841414,1,無,線上,深圳
2023-07-18 11:49:11.870374076,P001,365,132.139555859042,5,無,移動端,上海
2023-07-18 13:34:03.048609724,P003,76,78.85877417137688,2,折扣,移動端,北京
2023-07-18 15:18:54.226845370,P002,660,82.83191573479766,8,折扣,移動端,杭州
2023-07-18 17:03:45.405081018,P002,321,89.50517209434624,6,折扣,線下,杭州
2023-07-18 18:48:36.583316664,P003,725,129.2665407329415,4,無,移動端,廣州
2023-07-18 20:33:27.761552312,P001,433,58.61938219526417,3,滿減,線上,北京
2023-07-18 22:18:18.939787958,P001,109,103.15179116634228,8,VIP,線上,北京
2023-07-19 00:03:10.118023606,P005,641,93.29652151895591,0,滿減,線下,杭州
2023-07-19 01:48:01.296259254,P004,522,83.33275790623678,4,折扣,線上,北京
2023-07-19 03:32:52.474494900,P003,47,101.19900339524753,2,折扣,線上,廣州
2023-07-19 05:17:43.652730548,P003,379,56.11626697176312,7,折扣,線下,上海
2023-07-19 07:02:34.830966194,P003,827,74.68388896392275,2,滿減,線上,杭州
2023-07-19 08:47:26.009201842,P001,96,51.61425100715484,4,滿減,線下,廣州
2023-07-19 10:32:17.187437488,P004,958,69.01682116472448,5,折扣,線上,廣州
2023-07-19 12:17:08.365673136,P005,103,119.93472774852337,7,VIP,線下,深圳
2023-07-19 14:01:59.543908784,P002,892,87.28678825934693,1,VIP,線下,上海
2023-07-19 15:46:50.722144430,P002,854,66.49687760863036,5,無,移動端,廣州
2023-07-19 17:31:41.900380078,P003,146,87.85803138562383,6,滿減,線下,深圳
2023-07-19 19:16:33.078615724,P004,880,56.52311167146098,2,VIP,線上,深圳
2023-07-19 21:01:24.256851372,P001,942,57.49627796537678,3,折扣,移動端,北京
2023-07-19 22:46:15.435087018,P004,928,109.72047275659283,1,滿減,移動端,廣州
2023-07-20 00:31:06.613322666,P004,27,70.65316684234928,7,無,移動端,杭州
2023-07-20 02:15:57.791558312,P001,732,127.81585763008255,3,無,線下,北京
2023-07-20 04:00:48.969793960,P003,530,98.2219927292416,6,滿減,線下,上海
2023-07-20 05:45:40.148029608,P004,679,81.71189407889051,4,折扣,移動端,杭州
2023-07-20 07:30:31.326265254,P002,945,83.73660822882239,4,VIP,線下,杭州
2023-07-20 09:15:22.504500902,P001,989,119.32119596359308,9,滿減,線上,深圳
2023-07-20 11:00:13.682736548,P005,82,95.66319775554022,11,折扣,線上,廣州
2023-07-20 12:45:04.860972196,P003,428,108.37635879780429,8,滿減,線上,深圳
2023-07-20 14:29:56.039207842,P001,584,114.1197276476912,7,無,線下,深圳
2023-07-20 16:14:47.217443490,P005,822,94.69775825198936,5,滿減,線上,廣州
2023-07-20 17:59:38.395679138,P005,479,90.84406013818098,5,折扣,線上,廣州
2023-07-20 19:44:29.573914784,P004,766,73.24244449052387,8,折扣,線下,廣州
2023-07-20 21:29:20.752150432,P004,162,100.05579055406005,6,無,線下,深圳
2023-07-20 23:14:11.930386078,P004,839,74.50712501267405,5,折扣,線上,廣州
2023-07-21 00:59:03.108621726,P001,932,70.85562921361608,6,折扣,移動端,廣州
2023-07-21 02:43:54.286857372,P001,402,82.77220505695524,4,無,移動端,杭州
2023-07-21 04:28:45.465093020,P003,508,89.35380207717772,5,折扣,線下,深圳
2023-07-21 06:13:36.643328666,P004,38,106.21211825626926,4,折扣,線下,廣州
2023-07-21 07:58:27.821564314,P005,955,129.27754929173898,3,滿減,線下,深圳
2023-07-21 09:43:18.999799962,P002,511,68.58586660136412,5,滿減,移動端,上海
2023-07-21 11:28:10.178035608,P003,393,132.23007628517183,7,滿減,線上,北京
2023-07-21 13:13:01.356271256,P001,713,92.04603745955178,6,滿減,移動端,杭州
2023-07-21 14:57:52.534506902,P003,494,103.51649284077581,8,VIP,線下,杭州
2023-07-21 16:42:43.712742550,P003,200,77.34461669881972,6,滿減,移動端,深圳
2023-07-21 18:27:34.890978196,P003,255,103.54949784685013,6,滿減,線下,廣州
2023-07-21 20:12:26.069213844,P003,179,107.84307957242268,4,滿減,線上,深圳
2023-07-21 21:57:17.247449492,P002,547,62.88488020200868,3,無,線下,北京
2023-07-21 23:42:08.425685138,P004,594,115.20667915860473,5,滿減,線上,杭州
2023-07-22 01:26:59.603920786,P005,389,120.28353767636212,8,VIP,線上,杭州
2023-07-22 03:11:50.782156432,P003,398,86.07042122216338,6,VIP,移動端,北京
2023-07-22 04:56:41.960392080,P003,732,120.60378294363029,5,VIP,線下,深圳
2023-07-22 06:41:33.138627726,P003,158,76.20613013095185,6,折扣,移動端,杭州
2023-07-22 08:26:24.316863374,P004,4,121.23961327616543,9,無,線下,廣州
2023-07-22 10:11:15.495099022,P001,167,44.53575085122251,9,滿減,線下,深圳
2023-07-22 11:56:06.673334668,P001,468,160.4694444828366,6,滿減,線下,廣州
2023-07-22 13:40:57.851570316,P002,960,109.90916490485915,4,折扣,移動端,上海
2023-07-22 15:25:49.029805962,P001,409,92.88436239365802,5,無,移動端,北京
2023-07-22 17:10:40.208041610,P003,412,40.55821946712364,4,折扣,線下,杭州
2023-07-22 18:55:31.386277256,P003,204,96.48063828687351,3,VIP,移動端,北京
2023-07-22 20:40:22.564512904,P003,194,51.121489058524865,10,折扣,線下,北京
2023-07-22 22:25:13.742748550,P002,235,111.1213384389372,3,無,移動端,廣州
2023-07-23 00:10:04.920984198,P003,718,88.23131438328565,7,折扣,移動端,杭州
2023-07-23 01:54:56.099219846,P001,150,76.46492077494938,9,無,線上,上海
2023-07-23 03:39:47.277455492,P004,159,102.41934047228756,2,折扣,移動端,北京
2023-07-23 05:24:38.455691140,P004,279,120.13936757015433,7,無,線下,廣州
2023-07-23 07:09:29.633926786,P005,816,124.39558343221408,3,滿減,移動端,廣州
2023-07-23 08:54:20.812162434,P001,404,90.19929833255014,8,VIP,移動端,杭州
2023-07-23 10:39:11.990398080,P003,893,64.61189832715733,8,無,線下,深圳
2023-07-23 12:24:03.168633728,P004,678,99.55744544422276,4,折扣,移動端,深圳
2023-07-23 14:08:54.346869376,P001,311,74.59257201728418,6,折扣,線上,上海
2023-07-23 15:53:45.525105022,P004,68,58.72994677816495,4,VIP,線上,廣州
2023-07-23 17:38:36.703340670,P003,463,133.80098414935816,4,滿減,線上,深圳
2023-07-23 19:23:27.881576316,P004,88,152.48518801256273,5,滿減,線上,北京
2023-07-23 21:08:19.059811964,P005,217,98.96879677551992,5,滿減,線下,上海
2023-07-23 22:53:10.238047610,P005,1,153.9780288650823,7,無,線下,北京
2023-07-24 00:38:01.416283258,P004,135,92.05458139375537,3,VIP,線上,深圳
2023-07-24 02:22:52.594518906,P001,697,90.48860239584123,3,無,線下,廣州
2023-07-24 04:07:43.772754552,P001,351,84.23853864536306,2,無,移動端,深圳
2023-07-24 05:52:34.950990200,P001,140,140.92706019981856,3,無,移動端,上海
2023-07-24 07:37:26.129225846,P004,618,80.4964029653057,3,無,移動端,上海
2023-07-24 09:22:17.307461494,P001,133,94.70538619949976,4,折扣,線上,北京
2023-07-24 11:07:08.485697140,P003,620,68.81672329881583,3,折扣,線上,北京
2023-07-24 12:51:59.663932788,P005,178,70.79386474851275,6,折扣,線下,上海
2023-07-24 14:36:50.842168434,P003,810,125.75624234923917,6,無,線下,北京
2023-07-24 16:21:42.020404082,P001,358,90.49907884276615,7,滿減,線下,杭州
2023-07-24 18:06:33.198639730,P003,380,71.90409241159414,8,折扣,線上,上海
2023-07-24 19:51:24.376875376,P001,908,115.48810568643317,4,VIP,線下,北京
2023-07-24 21:36:15.555111024,P004,871,111.94794586443246,4,折扣,移動端,深圳
2023-07-24 23:21:06.733346670,P003,658,116.11724508210582,5,無,移動端,廣州
2023-07-25 01:05:57.911582318,P004,450,83.63075560940126,6,無,移動端,杭州
2023-07-25 02:50:49.089817964,P004,586,87.23478751756052,7,無,線上,杭州
2023-07-25 04:35:40.268053612,P002,463,81.59830527480075,10,折扣,線下,廣州
2023-07-25 06:20:31.446289260,P001,990,108.02325154814145,3,滿減,線下,廣州
2023-07-25 08:05:22.624524906,P005,108,75.30335224650571,3,無,線上,深圳
2023-07-25 09:50:13.802760554,P001,122,106.26835364054693,4,VIP,線上,廣州
2023-07-25 11:35:04.980996200,P005,17,102.13783324098998,2,無,移動端,杭州
2023-07-25 13:19:56.159231848,P001,196,57.107292034046765,1,滿減,線上,深圳
2023-07-25 15:04:47.337467494,P004,327,76.77683793848175,4,滿減,移動端,廣州
2023-07-25 16:49:38.515703142,P003,318,87.3967831587084,6,滿減,移動端,深圳
2023-07-25 18:34:29.693938790,P003,809,98.17855777897363,4,無,線下,深圳
2023-07-25 20:19:20.872174436,P002,479,132.50877289883994,6,VIP,移動端,北京
2023-07-25 22:04:12.050410084,P005,252,95.35885438814164,5,VIP,線下,廣州
2023-07-25 23:49:03.228645730,P005,503,78.98070275253437,3,無,移動端,北京
2023-07-26 01:33:54.406881378,P005,999,84.41261608614326,5,折扣,線下,杭州
2023-07-26 03:18:45.585117024,P004,119,72.95824505092239,10,折扣,線上,深圳
2023-07-26 05:03:36.763352672,P005,674,97.30706038950468,2,VIP,線下,杭州
2023-07-26 06:48:27.941588318,P003,710,91.6113537407123,8,折扣,線上,深圳
2023-07-26 08:33:19.119823966,P004,498,104.18461294447876,4,折扣,線下,廣州
2023-07-26 10:18:10.298059614,P001,486,89.45355384742442,6,VIP,線上,上海
2023-07-26 12:03:01.476295260,P005,45,112.77921055199668,2,折扣,線上,廣州
2023-07-26 13:47:52.654530908,P005,314,98.16045325072383,4,折扣,線上,深圳
2023-07-26 15:32:43.832766554,P001,179,82.3140113796953,7,無,移動端,上海
2023-07-26 17:17:35.011002202,P005,894,124.19711331496929,6,折扣,線上,上海
2023-07-26 19:02:26.189237848,P001,418,97.35737654857721,3,VIP,線下,廣州
2023-07-26 20:47:17.367473496,P004,556,79.12188740069412,4,無,線上,杭州
2023-07-26 22:32:08.545709144,P003,783,127.1905436526845,4,VIP,線上,廣州
2023-07-27 00:16:59.723944790,P001,78,151.94443962996112,7,無,線下,深圳
2023-07-27 02:01:50.902180438,P002,326,89.25693156630989,5,VIP,線上,杭州
2023-07-27 03:46:42.080416084,P001,690,87.40874349061009,7,滿減,線下,深圳
2023-07-27 05:31:33.258651732,P005,357,95.69062606365846,4,無,線上,杭州
2023-07-27 07:16:24.436887378,P004,416,117.8682931879425,3,無,線下,北京
2023-07-27 09:01:15.615123026,P004,963,131.94641637576285,3,無,線下,杭州
2023-07-27 10:46:06.793358674,P001,515,102.8359649444304,3,VIP,線上,北京
2023-07-27 12:30:57.971594320,P003,214,102.54308021179425,3,滿減,線上,深圳
2023-07-27 14:15:49.149829968,P002,854,137.4502942576107,4,無,線上,廣州
2023-07-27 16:00:40.328065614,P004,74,92.17908817371195,6,滿減,線上,深圳
2023-07-27 17:45:31.506301262,P005,563,100.61838676733815,4,折扣,線上,廣州
2023-07-27 19:30:22.684536908,P005,579,92.79843004121804,11,無,線上,北京
2023-07-27 21:15:13.862772556,P003,509,88.62045916021788,3,折扣,移動端,廣州
2023-07-27 23:00:05.041008202,P004,332,97.16093588023871,6,無,線上,深圳
2023-07-28 00:44:56.219243850,P001,93,98.60369543367973,1,滿減,移動端,深圳
